x,y
-0.08780315663237181,-0.29646757784492656
0.13830979935688736,-0.18676375845772794
-0.12405657411139948,-0.33130938048538316
0.012461730445010533,-0.23843719567088456
-0.3329698890107269,-0.43278385337398934
0.8267394071412555,0.9263780161901024
0.11592354766795587,-0.16094882374175895
0.40704411437637655,0.18212092573278305
0.47758062873693197,0.3419451054684355
-0.31260208896390496,-0.4593929765102537
0.1498815908183535,-0.11597302900503789
0.48852629725573493,0.3203114982211596
0.2188508819737809,-0.02765906727944439
-0.7116518147098343,-0.1739915233732115
-0.46993288731936933,-0.3410040144619445
0.6771256401715315,0.6317298983499209
0.8134797343724616,0.9030850933174311
0.39014787192849076,0.21811205712481677
-0.6979527794200193,-0.16186779470911497
-0.5306652693845508,-0.3165479152628877
0.7396971345119274,0.7233200606573112
-0.9137361279491198,0.1668179782386003
0.7983379295032762,0.8848829379774213
-0.43458609355985534,-0.38776303469328555
-0.17875080333707238,-0.36389374513194767
0.3112355136325651,0.04370555276926989
-0.9210924597812857,0.11473169505700903
0.4314443353247652,0.24365216317131955
-0.15440660876168422,-0.32363800661092734
0.22666566102832775,-0.0311322810191187
-0.865582199814322,0.07219839095602627
0.3059789636990875,0.015331491410192015
-0.14804285901298853,-0.3664098749366297
0.30943453205359517,0.06929202223233308
-0.8545498772894022,0.025775696787329553
0.9031496319326338,1.0601240730549006
0.18174565252702202,-0.10379896456663484
0.03920657946002115,-0.2517363002266999
0.46338875467222373,0.2704491984320937
0.7987072254435488,0.8782843069671165
-0.5160644266833814,-0.3705799338007795
0.21142713425762927,-0.04769565797003894
-0.42600808590797645,-0.382723092287762
0.5972771267371229,0.506724388172503
-0.23915252726353664,-0.34420880643753626
0.6647666248309538,0.6411255716721841
0.8076120541208189,0.8258555916398542
0.23801867944657507,-0.03402027415087019
0.8272701995140141,0.8939476941422273
0.4189802905409863,0.204334506920625
-0.9475294734560027,0.19755777206260952
0.8096948181878276,0.9066175754174395
-0.15665227467279963,-0.3548013108945199
-0.010157707094234247,-0.2936231473336941
0.2361793558829537,-0.024808463538177707
-0.2886659823635285,-0.35964635404853157
0.34426496256253225,0.12133291904905534
-0.4972581360835522,-0.36026339203982166
0.4280465174743666,0.27663448653231815
-0.01816657007329181,-0.263122197396692
-0.45894534790540975,-0.3963718179054364
0.007580458821592195,-0.2252852866831008
-0.9475293936404663,0.23049821072979818
-0.8688417047553703,0.08242571392029593
0.1594304397437627,-0.08865540533055871
0.3312115225768937,0.12992617964156364
-0.008680908118327446,-0.2785108168771385
-0.3314769212168258,-0.3748534920069696
-0.9280038091451304,0.16801471492839692
0.4624740016027382,0.2732713267557997
0.9029043627695286,1.0802532885878104
0.12103934408741024,-0.151741834612167
0.40837882830680283,0.18661238481961614
0.015387084238622561,-0.21671922874932045
0.23036724057760427,-0.039153870645472
-0.213368856792173,-0.3568361065436346
-0.36667419811332835,-0.4228200298478494
-0.1384156065826394,-0.39482478216404776
-0.1727056053534779,-0.389168341058776
0.475360276870306,0.29998171306410315
0.6447888333682212,0.6191321576442742
0.37217738115310395,0.1471730811007516
0.8659444096207185,1.0354857515269729
-0.957341212101851,0.2374605556808748
-0.5860899364535603,-0.30363075284577645
-0.1557625734510728,-0.38018037712469577
-0.6552849702328409,-0.22131616090260156
0.06620039964368885,-0.21047935096856255
-0.6347142019072183,-0.28642182176427117
-0.8141670644616315,-0.036779827757586495
0.4835720986509233,0.2926621435445585
0.18106607658963392,-0.05989964979014301
-0.2979327009349426,-0.4406167751365947
-0.9412994534386459,0.21731773191781106
-0.594449938763409,-0.33614346760022096
0.2878911719162922,0.022483383759282796
0.7050546484723552,0.7359525211541633
0.28192439265267444,0.08581570227020882
-0.806490500057311,0.002694515180138267
-0.35569780948239793,-0.3667875441186736
-0.5775725018851421,-0.275472203510926
0.39815375681155185,0.20855917731016746
0.15245931810847102,-0.12844433000196345
-0.2843291306123441,-0.40552417156561843
