x,y
0.5064011985611985,0.5253804219553493
0.063058620323448,0.0845345476767479
0.25623623163435116,0.2727568227975365
-0.6928678535150792,0.9267588019566366
-0.9494300594654439,0.947991232704184
0.6929932507508281,-0.1871034100272922
-0.08848290772680123,-0.6929158472109614
0.6777745728337732,-0.24342854344470144
0.18552784511774645,-0.23912559228272992
-0.14992043829611923,-0.2856531901639246
0.7779728908596015,0.14116050581318274
-0.98132282776328,0.4841561550335554
0.40778421905760465,0.056586297358962236
-0.6251157827980109,0.597338295769664
-0.062272275105131225,-0.7169149800297636
0.11042798459573766,-0.035015497921756865
-0.4735641203698322,-0.04699287327209542
0.2627452097324121,0.37387798049250087
-0.388050836652734,-0.18442219433677629
-0.3160919916963467,-0.7355768798815514
0.4577801955663443,0.2028316441107446
-0.6416389863446985,0.7302476426928005
-0.8771511322398053,1.2212905858152798
0.6293783836026774,0.010996039011424773
0.9353110475759636,-0.6197537306711894
-0.4924457413895418,-0.12405757598097368
-0.09451918110010915,-0.702607596611534
0.22598051395668928,0.03412400626873015
0.43341970917671313,0.08213122106569798
-0.05159711799737687,-0.7076650713624922
-0.6363591451156865,0.6858565051690421
-0.054549172333013596,-0.7008459243795379
0.7040710492383475,-0.1403482372231396
-0.6455210008935395,0.7847080875228339
-0.26644627320647674,-0.6978855405019181
-0.47423791722805264,-0.0658867827453906
0.449118767445124,0.15572306086537532
-0.16582003508936816,-0.26493148707636954
0.3363655847239453,0.512154965474679
-0.961115777407977,0.7434535776653505
-0.6626925778100297,0.851563237205608
-0.7542236805566049,0.6493926935552272
0.9106114350215055,-0.687339064896982
-0.13157376921718011,-0.431124849956539
-0.9175185415161069,1.1908261494872292
0.14208211075610166,-0.16924267063268533
0.40825316034737424,0.04442409623902659
0.3388557044531466,0.44587595576911315
-0.8876414043086014,1.2404384675550766
0.02263103615225881,-0.11981393060094946
-0.6173070560447425,0.5097072659739568
0.7078121246320268,-0.13013488134069526
-0.43181613457211343,0.03970832295368969
0.49170813703706573,0.41107662821561547
-0.15807091480723678,-0.29391149464087085
-0.5259732409436089,-0.24317678429532097
-0.7092714559555191,0.8257872339022541
-0.8772191406893113,1.2009674153632273
0.13346650481810585,-0.14110292875539518
0.4410047045948635,0.08073379181769018
-0.7404566877753036,0.7204422209730699
0.20390144248192188,-0.15416103068227013
0.1635319969720852,-0.23959772739275761
-0.18361353676339487,-0.26203869567079774
-0.9590410934778626,0.8156056731371242
0.18995739035958548,-0.23449383690209447
0.8858523807193359,-0.58228123064446
-0.7922808448327809,0.6265381105914469
-0.2720375020505139,-0.7450538775859707
0.970025010588192,-0.3944455671600312
-0.0745921660860418,-0.7275611898183838
-0.3426773513910917,-0.5933411883798458
0.044560689117781216,0.0569018928443908
-0.36872327028800655,-0.356139385866273
-0.7748661998400983,0.6174733179681703
-0.3625558388906014,-0.3825411587803667
0.5958232440118418,0.31012298777416364
-0.1587066365524925,-0.28661474673318665
0.6825852543869599,-0.26422437408134525
-0.6220859806741956,0.6106650324568774
0.4887997817409677,0.4270925689607114
-0.059174113503708936,-0.713841010959125
-0.9268861826397647,1.1454585323372137
0.4250892665147432,0.07245571873644127
0.44351623288096365,0.08084859012729814
-0.8225290055990035,0.8096451576949276
-0.07483153518718577,-0.7622318400175937
-0.002800446696656911,-0.33568548087066213
0.962403871841361,-0.42178806492040205
0.9135822959594444,-0.7143534132499157
-0.4189972885141293,0.04645477063484571
0.5959385112739795,0.27422213283632946
0.947787732455438,-0.5110423569591198
-0.9941073987154425,0.3187121986188446
-0.5242848298373839,-0.2682014107821251
0.09459571125465138,0.03883203186718629
0.8449784006067076,-0.26417856800778444
0.787682273464672,0.1282018614590658
-0.2845841445797075,-0.7991027735675684
0.8509507959106093,-0.31364869209877266
-0.6699131854297078,0.9056995271702493
-0.3652331919544809,-0.3983304212481053
-0.5679617452979797,-0.024705135854526505
0.057984299933677264,0.09466374904328796
-0.08059434764745,-0.6792417655352525
-0.5227908249646176,-0.20789392504153703
-0.21424744081286273,-0.36415605435900267
0.6865876885386304,-0.18650277147905087
0.07857234746782615,0.10651892880587359
-0.3792342601764469,-0.2518478947823756
0.21175424097165108,-0.12262453997297469
-0.4847252254184047,-0.09058380038683321
0.29653872375058654,0.49453661422497164
-0.3090070636541311,-0.8003482312589448
0.6066468444133704,0.1955218460438263
-0.5208052047251408,-0.24155406190247447
-0.06889105176519816,-0.7564513075665557
-0.3264671543435247,-0.6764322128484257
0.8362253695556949,-0.1763205519142806
0.1417797333921682,-0.19017373625026865
-0.5565322780897282,-0.08751382062454827
-0.7375156274958339,0.764035499870851
0.8019788860217445,0.04477954508601023
0.786466593590043,0.17068598738139307
-0.5596740792955053,-0.0934723380622626
0.7633830839546103,0.106622777851076
0.33758000166311963,0.4837450749034603
0.7385385088977938,0.050194096119824214
-0.40774392305528906,4.2222032736724535e-05
-0.5970336374396246,0.26720491307380473
-0.8697603120457673,1.1992775481667324
0.5115883360115636,0.5322695873682998
0.2986915681606117,0.5455393469690651
0.46624117577433166,0.25886098350766584
0.5512409076071267,0.5704464960439721
-0.9879000999760732,0.354918880087824
-0.540985152632107,-0.18042086414477773
-0.8757994277679755,1.1921588718512512
0.08386730185677505,0.06879710794899582
-0.7026018281100186,0.8974717009169706
0.7829763871585058,0.08971605883813114
0.2601718585911872,0.3218961363399373
-0.687835230959561,0.9500606521127769
0.6238992586713998,0.02563606284468243
0.6703215180234738,-0.15742635245052525
0.11066424100841932,-0.061563000186410415
0.7805231400096775,0.1330656444364498
0.7494601567674817,0.12312045356382012
0.7886222630268089,0.13391091558533164
-0.547899621406654,-0.14551342252539842
0.7192437511850536,-0.04824491892471931
0.5734918945080982,0.5084152247148698
-0.32306816542729466,-0.7459991393245965
0.6528074997684847,-0.16017314175748557
-0.5447691194236743,-0.16212533651470817
0.15932983133337109,-0.2402353479752551
-0.9284010473436595,1.115381873127628
0.4882794836701645,0.331823715680302
0.9342218220268448,-0.6216438585436088
0.02881802642040432,-0.10460197834607421
0.8948683098648404,-0.639750910688372
0.8908673245868755,-0.6602474510166005
0.17612425513980923,-0.30691184128097637
-0.06948414255456647,-0.716292938243065
-0.9515408095560614,0.8668302112388758
0.8953745251211929,-0.6704949723752295
0.3263048561591353,0.499657100418279
0.9300711682569087,-0.6361349296456054
0.052635844268851484,0.08277799331520658
-0.7156014212776947,0.8228477333976401
0.7230007261423406,-0.051266645828090644
0.2105139556208777,-0.10204004995178352
0.863914368319818,-0.4240083216423587
0.023799737432427914,-0.07570856047998795
-0.41726307466874735,0.007582497408443065
-0.6203158905979975,0.5492100915381828
0.027561841277807808,-0.06152679662389062
-0.48510517440629775,-0.10926091156060865
0.8796551850028225,-0.583965892293273
0.986667603847339,-0.22356904924123325
0.9481812561891059,-0.5592110889705658
0.7397825809199094,0.04154410836868995
0.2911629171435022,0.5041972452152793
-0.2600534437317452,-0.6534809423719274
0.014601468192812828,-0.16749260779021644
-0.08275007215648933,-0.6690145906641162
-0.7584993232172754,0.6558841951611976
0.01145793662112915,-0.21477162929844643
-0.043999730718399466,-0.667054086140935
0.12396429630284622,-0.10784996439511146
0.2041029286334184,-0.14584160444344024
-0.07582960185588661,-0.7036219858823536
0.22424285131401223,-0.04178486579813915
-0.09925474747241125,-0.6570187889825473
0.16033403694400672,-0.25337557031965524
0.45274829287948326,0.16658700808779667
-0.35041775841536205,-0.5248730142754318
0.3455141941348787,0.3955465456009529
-0.0854820577222597,-0.7271133431094551
0.25046278668132604,0.24001871907083255
0.8458447404249625,-0.2501425744972424
0.6852046413517536,-0.19380341980315402
-0.45916255992870747,0.02611435847848993
-0.16065170601612722,-0.2886385264345419
-0.6824049378385153,0.9079000296217539
0.2069950945132526,-0.13155826374427285
0.11053113896201205,-0.03546533537500722
0.23797210201642938,0.08201248338696958
-0.7697360912816691,0.6385724786376368
0.01551712119246118,-0.15639531223570582
0.5097649065607461,0.4826001096449659
0.4016561572536397,0.10045809950540545
-0.485729782493566,-0.09686989219323494
-0.798287537705519,0.6643309410912988
0.21853398033390992,-0.05531434223301561
0.022399206874050837,-0.12325433150725279
0.3359235615572418,0.4509876862128202
0.3924040515294671,0.0992384452139445
0.2506423101002402,0.2797530862424395
-0.5477355538959707,-0.21596816282897943
-0.1885070063178047,-0.26419243660906566
0.38217229217929116,0.1969121404961701
-0.5763193335916552,0.08256370102454832
-0.8122178586000037,0.7409201675053884
-0.12950391102029757,-0.49511214454605956
-0.2975630108106002,-0.8160091432347246
-0.7060754299975609,0.8368720542852803
-0.5568952361115478,-0.11881169804562478
0.9410373223737747,-0.6123864999585181
0.07140160732997658,0.09180625325610567
-0.46865793689366697,-0.0019382917257051088
0.9101533658154508,-0.6365016391525771
0.7334007176614947,0.027679431899389324
0.185886323457906,-0.24514122090367768
-0.6428167569674526,0.7325324814217898
0.3099533984326319,0.5714665966277178
-0.05573283592069567,-0.7348651073549871
-0.34451355711533727,-0.5395624510092802
-0.8233624793992482,0.8597987676060078
-0.1136413173869717,-0.5861396874151449
-0.8458678207210875,1.0071338030850312
0.39632618347139514,0.08084307340817154
0.19951019432649053,-0.2120267954285833
-0.2746143260783558,-0.7400794169015633
0.627995990125217,0.02132931376995771
0.6743443596400978,-0.25458812907797085
-0.7760630316731214,0.6155584118367498
0.5837028087782807,0.42576065199933477
0.1670061175758213,-0.2556289699980892
-0.547158502575888,-0.14859292541812386
0.29867840266150103,0.5389377069992058
0.38545839161676,0.1558184329085541
-0.06779623214585562,-0.7369920397834402
-0.40700940891326787,-0.007540444683361507
0.7330537729005793,0.030785311353651784
-0.31927338285461637,-0.7137585175214296
0.2736616863676211,0.405218838309354
-0.2508704349443074,-0.6139305927399554
0.49371002040061085,0.4144582817544503
-0.02825306191190924,-0.5819040405581271
0.49201911297631806,0.3847588339018369
0.21111544519010272,-0.08892197312590518
0.8453280774575194,-0.3195292323170686
0.5725329262078465,0.47451934248140654
0.19265191758154665,-0.24275089830801383
-0.7064649539954713,0.8726859106681625
-0.7897905710050399,0.6176531711649764
0.02570466966701268,-0.07571592271822195
0.39773120417024055,0.1154587798758288
-0.7206293346682004,0.8321766318569761
-0.8653401256756017,1.1296394305904076
0.03704184313424652,-0.0371635089995715
-0.03692082181282941,-0.6428812470030931
0.6201569638402791,0.09274961594241192
0.6156718403587895,0.09158971039003312
0.14762038286327495,-0.22061258365462502
0.6395778161688439,-0.0917498737342056
0.19246226564329394,-0.22887871736125515
0.5023715818789896,0.4810005378125423
